#Chr 	 Coordinate 	 H3K27me3
13	40425000	0.96
13	40475000	1.05
13	40525000	0.84
13	40575000	1.78
13	40625000	1.17
13	40675000	0.94
13	40725000	0.37
13	40775000	0.33
13	40825000	1.43
13	40875000	0.76
13	40925000	0.12
13	40975000	0.31
13	41025000	0.21
13	41075000	0.35
13	41125000	0.18
13	41175000	0.18
13	41225000	0.16
13	41275000	0.48
13	41325000	0.29
13	41375000	0.60
13	41425000	1.66
13	41475000	1.65
13	41525000	1.59
13	41575000	0.62
13	41625000	0.37
13	41675000	0.44
13	41725000	0.15
13	41775000	0.47
13	41825000	0.37
13	41875000	0.30
13	41925000	0.24
13	41975000	0.62
13	42025000	0.21
13	42075000	0.32
13	42125000	0.23
13	42175000	0.14
13	42225000	0.08
13	42275000	0.33
13	42325000	2.04
13	42375000	4.32
13	42425000	2.95
13	42475000	4.10
13	42525000	3.82
13	42575000	4.07
13	42625000	4.04
13	42675000	3.75
13	42725000	3.92
13	42775000	3.44
13	42825000	3.37
13	42875000	2.37
13	42925000	2.24
13	42975000	1.41
13	43025000	0.62
13	43075000	0.69
13	43125000	3.06
13	43175000	2.07
13	43225000	1.79
13	43275000	0.69
13	43325000	3.56
13	43375000	4.36
13	43425000	4.91
13	43475000	3.94
13	43525000	4.58
13	43575000	4.19
13	43625000	3.78
13	43675000	5.99
13	43725000	3.78
13	43775000	5.88
13	43825000	2.63
13	43875000	2.47
13	43925000	3.87
13	43975000	2.92
13	44025000	1.44
13	44075000	0.91
13	44125000	0.77
13	44175000	0.46
13	44225000	0.81
13	44275000	0.48
13	44325000	0.32
13	44375000	0.88
13	44425000	0.85
13	44475000	0.29
13	44525000	0.40
13	44575000	0.18
13	44625000	0.24
13	44675000	0.43
13	44725000	0.21
13	44775000	0.50
13	44825000	0.33
13	44875000	0.33
13	44925000	0.32
13	44975000	0.16
13	45025000	0.29
13	45075000	0.94
13	45125000	0.62
13	45175000	0.13
13	45225000	0.26
13	45275000	0.45
13	45325000	0.32
13	45375000	0.26
13	45425000	0.37
13	45475000	0.59
13	45525000	1.30
13	45575000	6.12
13	45625000	6.38
13	45675000	4.03
13	45725000	5.08
13	45775000	4.95
13	45825000	5.27
13	45875000	5.58
13	45925000	5.25
13	45975000	0.06
13	46025000	0.11
13	46075000	1.04
13	46125000	3.63
13	46175000	5.78
13	46225000	5.17
13	46275000	5.04
13	46325000	6.19
13	46375000	4.40
13	46425000	4.45
13	46475000	2.26
13	46525000	1.16
13	46575000	0.18
13	46625000	0.11
13	46675000	0.11
13	46725000	0.17
13	46775000	0.43
13	46825000	0.40
13	46875000	1.18
13	46925000	0.91
13	46975000	0.44
13	47025000	0.95
13	47075000	0.48
13	47125000	0.44
13	47175000	0.48
13	47225000	0.33
13	47275000	0.49
13	47325000	0.31
13	47375000	0.51
13	47425000	0.24
13	47475000	0.55
13	47525000	0.43
13	47575000	0.71
13	47625000	0.67
13	47675000	0.59
13	47725000	1.91
13	47775000	1.70
13	47825000	1.18
13	47875000	0.35
13	47925000	0.35
13	47975000	0.05
13	48025000	0.00
13	48075000	0.27
13	48125000	0.83
13	48175000	0.70
13	48225000	0.33
13	48275000	0.15
13	48325000	0.14
13	48375000	0.26
13	48425000	0.38
13	48475000	0.22
13	48525000	0.24
13	48575000	0.59
13	48625000	2.20
13	48675000	3.64
13	48725000	1.92
13	48775000	0.79
13	48825000	0.40
13	48875000	0.64
13	48925000	0.55
13	48975000	0.35
13	49025000	0.60
13	49075000	0.10
13	49125000	0.44
13	49175000	0.48
13	49225000	1.70
13	49275000	0.44
13	49325000	0.48
13	49375000	1.13
13	49425000	0.18
13	49475000	0.25
13	49525000	0.22
13	49575000	0.50
13	49625000	0.98
13	49675000	0.53
13	49725000	0.50
13	49775000	0.48
13	49825000	2.20
13	49875000	1.51
13	49925000	0.17
13	49975000	0.17
13	50025000	0.05
13	50075000	0.13
13	50125000	0.35
13	50175000	1.06
13	50225000	1.45
13	50275000	1.33
13	50325000	0.53
13	50375000	0.50
13	50425000	0.57
13	50475000	0.51
13	50525000	0.36
13	50575000	0.72
13	50625000	0.49
13	50675000	0.48
13	50725000	0.32
13	50775000	0.87
13	50825000	0.42
13	50875000	1.30
13	50925000	0.09
13	50975000	1.44
13	51025000	5.99
13	51075000	5.26
13	51125000	6.25
13	51175000	6.86
13	51225000	6.42
13	51275000	3.03
13	51325000	1.67
13	51375000	0.25
13	51425000	0.29
13	51475000	0.46
13	51525000	0.75
13	51575000	0.50
13	51625000	0.11
13	51675000	0.33
13	51725000	0.22
13	51775000	0.62
13	51825000	3.23
13	51875000	5.41
13	51925000	6.24
13	51975000	4.83
13	52025000	1.47
13	52075000	3.76
13	52125000	3.57
13	52175000	0.31
13	52225000	5.40
13	52275000	3.41
13	52325000	2.63
13	52375000	1.04
13	52425000	0.18
13	52475000	0.63
13	52525000	2.17
13	52575000	2.78
13	52625000	0.25
13	52675000	0.07
13	52725000	4.17
13	52775000	3.97
13	52825000	1.29
13	52875000	0.42
13	52925000	0.57
13	52975000	0.33
13	53025000	0.37
13	53075000	0.25
13	53125000	0.20
13	53175000	0.27
13	53225000	0.18
13	53275000	0.18
13	53325000	0.30
13	53375000	0.27
13	53425000	0.21
13	53475000	0.12
13	53525000	0.33
13	53575000	0.53
13	53625000	0.28
13	53675000	0.11
13	53725000	0.11
13	53775000	0.21
13	53825000	0.30
13	53875000	0.16
13	53925000	0.31
13	53975000	0.27
13	54025000	0.29
13	54075000	0.57
13	54125000	0.24
13	54175000	0.16
13	54225000	0.11
13	54275000	0.30
13	54325000	0.09
13	54375000	0.38
13	54425000	0.22
13	54475000	0.22
13	54525000	0.17
13	54575000	0.21
13	54625000	0.38
13	54675000	0.12
13	54725000	0.42
13	54775000	0.16
13	54825000	0.15
13	54875000	0.33
13	54925000	0.40
13	54975000	0.13
13	55025000	0.18
13	55075000	0.20
13	55125000	0.19
13	55175000	0.17
13	55225000	0.21
13	55275000	0.55
13	55325000	0.01
13	55375000	0.18
13	55425000	0.13
13	55475000	0.29
13	55525000	0.26
13	55575000	0.39
13	55625000	0.32
13	55675000	0.27
13	55725000	0.13
13	55775000	0.36
13	55825000	0.38
13	55875000	0.28
13	55925000	0.31
13	55975000	0.21
13	56025000	0.15
13	56075000	0.14
13	56125000	0.18
13	56175000	0.21
13	56225000	0.21
13	56275000	0.19
13	56325000	0.09
13	56375000	0.26
13	56425000	0.47
13	56475000	0.24
13	56525000	0.17
13	56575000	0.27
13	56625000	0.27
13	56675000	0.27
13	56725000	0.16
13	56775000	0.44
13	56825000	0.16
13	56875000	0.21
13	56925000	0.11
13	56975000	0.36
13	57025000	0.41
13	57075000	0.42
13	57125000	0.30
13	57175000	0.49
13	57225000	0.31
13	57275000	0.05
13	57325000	0.13
13	57375000	0.26
13	57425000	0.22
13	57475000	0.52
13	57525000	0.25
13	57575000	0.45
13	57625000	0.38
13	57675000	0.21
13	57725000	0.18
13	57775000	0.20
13	57825000	0.22
13	57875000	0.24
13	57925000	0.19
13	57975000	0.13
13	58025000	0.14
13	58075000	0.11
13	58125000	0.05
13	58175000	0.42
13	58225000	0.23
13	58275000	0.16
13	58325000	0.37
13	58375000	0.42
13	58425000	0.66
13	58475000	0.24
13	58525000	0.24
13	58575000	0.40
13	58625000	0.34
13	58675000	0.19
13	58725000	0.19
13	58775000	0.16
13	58825000	0.09
13	58875000	0.24
13	58925000	0.32
13	58975000	0.48
13	59025000	0.79
13	59075000	0.30
13	59125000	0.56
13	59175000	0.50
13	59225000	0.44
13	59275000	0.27
13	59325000	0.59
13	59375000	0.63
13	59425000	0.54
13	59475000	1.82
13	59525000	2.03
13	59575000	1.91
13	59625000	3.31
13	59675000	0.48
13	59725000	0.21
13	59775000	0.11
13	59825000	0.12
13	59875000	0.10
13	59925000	0.16
13	59975000	0.11
13	60025000	0.13
13	60075000	0.15
13	60125000	0.14
13	60175000	1.43
13	60225000	5.49
13	60275000	4.86
13	60325000	5.97
13	60375000	3.47
13	60425000	0.33
13	60475000	0.28
13	60525000	0.10
13	60575000	0.59
13	60625000	3.05
13	60675000	0.43
13	60725000	0.59
13	60775000	0.37
13	60825000	0.52
13	60875000	0.22
13	60925000	0.50
13	60975000	0.30
13	61025000	0.47
13	61075000	0.49
13	61125000	0.30
13	61175000	0.43
13	61225000	0.20
13	61275000	0.46
13	61325000	0.42
13	61375000	0.27
13	61425000	0.18
13	61475000	0.24
13	61525000	0.23
13	61575000	0.22
13	61625000	0.11
13	61675000	0.44
13	61725000	0.25
13	61775000	0.24
13	61825000	0.29
13	61875000	0.25
13	61925000	0.17
13	61975000	0.24
13	62025000	0.29
13	62075000	0.24
13	62125000	0.15
13	62175000	0.16
13	62225000	0.19
13	62275000	0.35
13	62325000	0.13
13	62375000	0.15
13	62425000	0.22
13	62475000	0.28
13	62525000	0.33
13	62575000	0.01
13	62625000	0.34
13	62675000	0.14
13	62725000	0.18
13	62775000	0.13
13	62825000	0.18
13	62875000	0.22
13	62925000	0.05
13	62975000	0.18
13	63025000	0.29
13	63075000	0.23
13	63125000	0.17
13	63175000	0.14
13	63225000	0.29
13	63275000	0.10
13	63325000	0.26
13	63375000	0.20
13	63425000	0.21
13	63475000	0.22
13	63525000	0.11
13	63575000	0.36
13	63625000	0.18
13	63675000	0.05
13	63725000	0.25
13	63775000	1.10
13	63825000	1.17
13	63875000	0.32
13	63925000	0.17
13	63975000	0.27
13	64025000	0.33
13	64075000	0.10
13	64125000	0.23
13	64175000	0.28
13	64225000	0.22
13	64275000	0.27
13	64325000	0.16
13	64375000	0.24
13	64425000	0.20
13	64475000	0.13
13	64525000	0.25
13	64575000	0.27
13	64625000	0.05
13	64675000	0.22
13	64725000	0.11
13	64775000	0.38
13	64825000	0.28
13	64875000	0.24
13	64925000	0.14
13	64975000	0.18
13	65025000	0.26
13	65075000	0.22
13	65125000	0.44
13	65175000	0.19
13	65225000	0.20
13	65275000	0.31
13	65325000	0.27
13	65375000	0.01
13	65425000	0.11
13	65475000	0.38
13	65525000	0.22
13	65575000	0.38
13	65625000	0.27
13	65675000	0.36
13	65725000	0.19
13	65775000	0.22
13	65825000	0.24
13	65875000	0.15
13	65925000	0.24
13	65975000	0.35
13	66025000	0.23
13	66075000	0.31
13	66125000	0.45
13	66175000	0.08
13	66225000	0.63
13	66275000	0.50
13	66325000	0.24
13	66375000	0.13
13	66425000	0.42
13	66475000	0.12
13	66525000	0.24
13	66575000	0.00
13	66625000	0.19
13	66675000	0.14
13	66725000	0.38
13	66775000	0.21
13	66825000	0.30
13	66875000	0.26
13	66925000	0.17
13	66975000	0.26
13	67025000	0.21
13	67075000	0.22
13	67125000	0.27
13	67175000	0.24
13	67225000	0.34
13	67275000	0.37
13	67325000	0.28
13	67375000	0.38
13	67425000	0.21
13	67475000	0.40
13	67525000	0.21
13	67575000	0.33
13	67625000	0.16
13	67675000	0.46
13	67725000	0.26
13	67775000	0.26
13	67825000	0.36
13	67875000	0.46
13	67925000	0.62
13	67975000	0.43
13	68025000	0.13
13	68075000	0.40
13	68125000	0.35
13	68175000	0.37
13	68225000	0.16
13	68275000	0.28
13	68325000	0.23
13	68375000	0.21
13	68425000	0.15
13	68475000	0.12
13	68525000	0.11
13	68575000	0.49
13	68625000	0.43
13	68675000	0.31
13	68725000	0.22
13	68775000	0.29
13	68825000	0.18
13	68875000	0.34
13	68925000	0.25
13	68975000	0.26
13	69025000	0.21
13	69075000	0.28
13	69125000	0.37
13	69175000	0.24
13	69225000	0.27
13	69275000	0.26
13	69325000	0.35
13	69375000	0.35
13	69425000	0.24
13	69475000	0.47
13	69525000	0.13
13	69575000	0.33
13	69625000	0.44
13	69675000	0.58
13	69725000	0.20
13	69775000	0.29
13	69825000	0.19
13	69875000	0.27
13	69925000	0.11
13	69975000	0.19
13	70025000	0.32
13	70075000	0.57
13	70125000	0.23
13	70175000	0.36
13	70225000	0.24
13	70275000	0.22
13	70325000	0.16
13	70375000	0.33
13	70425000	0.25
13	70475000	0.46
13	70525000	0.18
13	70575000	0.35
13	70625000	0.24
13	70675000	0.32
13	70725000	0.38
13	70775000	0.08
13	70825000	0.22
13	70875000	0.21
13	70925000	0.14
13	70975000	0.39
13	71025000	0.57
13	71075000	0.36
13	71125000	0.44
13	71175000	0.37
13	71225000	0.45
13	71275000	0.40
13	71325000	0.33
13	71375000	0.49
13	71425000	0.05
13	71475000	0.38
13	71525000	0.31
13	71575000	0.18
13	71625000	0.55
13	71675000	0.76
13	71725000	0.46
13	71775000	0.28
13	71825000	0.50
13	71875000	1.31
13	71925000	0.46
13	71975000	0.68
13	72025000	0.73
13	72075000	0.41
13	72125000	0.62
13	72175000	0.23
13	72225000	0.36
13	72275000	0.79
13	72325000	0.24
13	72375000	0.67
13	72425000	0.53
13	72475000	0.65
13	72525000	0.65
13	72575000	0.93
13	72625000	1.32
13	72675000	0.59
13	72725000	0.18
13	72775000	0.13
13	72825000	0.04
13	72875000	0.12
13	72925000	0.29
13	72975000	0.18
13	73025000	0.35
13	73075000	0.38
13	73125000	0.32
13	73175000	0.57
13	73225000	0.33
13	73275000	0.30
13	73325000	0.57
13	73375000	0.46
13	73425000	0.32
13	73475000	0.52
13	73525000	0.48
13	73575000	0.50
13	73625000	0.99
13	73675000	0.53
13	73725000	0.05
13	73775000	0.27
13	73825000	0.05
13	73875000	0.09
13	73925000	0.13
13	73975000	0.24
13	74025000	0.28
13	74075000	0.15
13	74125000	0.20
13	74175000	0.61
13	74225000	0.46
13	74275000	0.42
13	74325000	0.20
13	74375000	0.42
13	74425000	0.56
13	74475000	0.24
13	74525000	0.66
13	74575000	0.41
13	74625000	0.58
13	74675000	0.31
13	74725000	0.53
13	74775000	0.29
13	74825000	0.38
13	74875000	0.44
13	74925000	0.23
13	74975000	0.79
13	75025000	0.40
13	75075000	0.66
13	75125000	0.25
13	75175000	0.79
13	75225000	0.57
13	75275000	0.61
13	75325000	0.03
13	75375000	0.35
13	75425000	0.32
13	75475000	0.23
13	75525000	0.28
13	75575000	0.13
13	75625000	0.56
13	75675000	0.23
13	75725000	0.36
13	75775000	0.13
13	75825000	0.24
13	75875000	0.95
13	75925000	1.46
13	75975000	1.20
13	76025000	0.40
13	76075000	1.51
13	76125000	1.47
13	76175000	3.29
13	76225000	2.18
13	76275000	2.33
13	76325000	2.55
13	76375000	3.75
13	76425000	1.72
13	76475000	3.36
13	76525000	3.40
13	76575000	1.97
13	76625000	3.09
13	76675000	2.37
13	76725000	1.61
13	76775000	2.52
13	76825000	2.13
13	76875000	2.42
13	76925000	2.75
13	76975000	3.25
13	77025000	0.16
13	77075000	0.05
13	77125000	0.07
13	77175000	0.13
13	77225000	0.18
13	77275000	0.11
13	77325000	2.33
13	77375000	2.51
13	77425000	2.77
13	77475000	3.80
13	77525000	2.91
13	77575000	3.09
13	77625000	1.68
13	77675000	1.87
13	77725000	1.63
13	77775000	2.01
13	77825000	1.31
13	77875000	1.40
13	77925000	2.36
13	77975000	1.51
13	78025000	1.80
13	78075000	2.23
13	78125000	2.37
13	78175000	0.49
13	78225000	2.57
13	78275000	2.88
13	78325000	2.88
13	78375000	1.68
13	78425000	2.86
13	78475000	2.62
13	78525000	2.21
13	78575000	4.79
13	78625000	1.67
13	78675000	3.06
13	78725000	2.46
13	78775000	3.71
13	78825000	1.29
13	78875000	0.98
13	78925000	0.56
13	78975000	1.27
13	79025000	0.87
13	79075000	2.31
13	79125000	2.17
13	79175000	2.86
13	79225000	4.21
13	79275000	4.42
13	79325000	0.65
13	79375000	0.11
13	79425000	0.22
13	79475000	0.93
13	79525000	0.32
13	79575000	0.78
13	79625000	1.14
13	79675000	0.73
13	79725000	0.51
13	79775000	0.28
13	79825000	0.19
13	79875000	0.58
13	79925000	0.52
13	79975000	0.47
13	80025000	0.29
13	80075000	0.43
13	80125000	0.26
13	80175000	0.57
13	80225000	0.31
13	80275000	0.33
13	80325000	0.16
13	80375000	0.97
13	80425000	0.87
13	80475000	0.55
13	80525000	0.39
13	80575000	0.40
13	80625000	0.39
13	80675000	0.53
13	80725000	0.15
13	80775000	0.22
13	80825000	0.25
13	80875000	0.21
13	80925000	0.26
13	80975000	0.32
13	81025000	0.16
13	81075000	0.23
13	81125000	0.27
13	81175000	0.27
13	81225000	0.22
13	81275000	0.33
13	81325000	0.12
13	81375000	0.26
13	81425000	0.28
13	81475000	0.38
13	81525000	0.25
13	81575000	0.40
13	81625000	0.17
13	81675000	0.27
13	81725000	0.39
13	81775000	0.23
13	81825000	0.29
13	81875000	0.44
13	81925000	0.42
13	81975000	0.08
13	82025000	0.25
13	82075000	0.30
13	82125000	0.22
13	82175000	0.22
13	82225000	0.32
13	82275000	0.17
13	82325000	0.22
13	82375000	0.39
13	82425000	0.42
13	82475000	0.37
13	82525000	0.14
13	82575000	0.18
13	82625000	0.13
13	82675000	0.05
13	82725000	0.31
13	82775000	0.29
13	82825000	0.13
13	82875000	0.25
13	82925000	0.30
13	82975000	0.36
13	83025000	0.22
13	83075000	0.11
13	83125000	0.29
13	83175000	0.26
13	83225000	0.24
13	83275000	0.23
13	83325000	0.25
13	83375000	0.21
13	83425000	0.22
13	83475000	0.27
13	83525000	0.16
13	83575000	0.35
13	83625000	0.47
13	83675000	0.16
13	83725000	0.25
13	83775000	0.28
13	83825000	0.35
13	83875000	0.40
13	83925000	0.18
13	83975000	0.51
13	84025000	0.16
13	84075000	0.27
13	84125000	0.20
13	84175000	0.33
13	84225000	0.18
13	84275000	0.24
13	84325000	0.40
13	84375000	0.29
13	84425000	0.18
13	84475000	0.24
13	84525000	0.33
13	84575000	0.05
13	84625000	0.05
13	84675000	0.22
13	84725000	0.16
13	84775000	0.39
13	84825000	0.04
13	84875000	0.27
13	84925000	0.44
13	84975000	0.35
13	85025000	0.36
13	85075000	0.33
13	85125000	0.32
13	85175000	0.24
13	85225000	0.21
13	85275000	0.16
13	85325000	0.16
13	85375000	0.15
13	85425000	0.29
13	85475000	0.38
13	85525000	0.38
13	85575000	0.38
13	85625000	0.11
13	85675000	0.44
13	85725000	0.04
13	85775000	0.18
13	85825000	0.28
13	85875000	0.40
13	85925000	0.27
13	85975000	0.25
13	86025000	0.22
13	86075000	0.22
13	86125000	0.22
13	86175000	0.36
13	86225000	0.02
13	86275000	0.72
13	86325000	0.21
13	86375000	0.40
13	86425000	0.29
13	86475000	0.29
13	86525000	0.49
13	86575000	0.32
13	86625000	0.41
13	86675000	0.70
13	86725000	0.21
13	86775000	0.71
13	86825000	0.27
13	86875000	0.22
13	86925000	0.27
13	86975000	0.10
13	87025000	0.46
13	87075000	0.33
13	87125000	0.15
13	87175000	0.38
13	87225000	1.16
13	87275000	0.51
13	87325000	0.33
13	87375000	0.18
13	87425000	0.19
13	87475000	0.40
13	87525000	0.67
13	87575000	0.22
13	87625000	0.10
13	87675000	0.39
13	87725000	0.11
13	87775000	0.22
13	87825000	0.38
13	87875000	0.48
13	87925000	0.40
13	87975000	0.45
13	88025000	0.29
13	88075000	0.17
13	88125000	0.33
13	88175000	0.05
13	88225000	0.11
13	88275000	0.22
13	88325000	0.11
13	88375000	0.27
13	88425000	0.27
13	88475000	0.35
13	88525000	0.50
13	88575000	0.08
13	88625000	0.17
13	88675000	0.11
13	88725000	0.05
13	88775000	0.08
13	88825000	0.47
13	88875000	0.18
13	88925000	0.10
13	88975000	0.11
13	89025000	0.22
13	89075000	0.16
13	89125000	0.01
13	89175000	0.40
13	89225000	0.18
13	89275000	0.22
13	89325000	0.21
13	89375000	0.18
13	89425000	0.22
13	89475000	0.37
13	89525000	0.18
13	89575000	0.25
13	89625000	0.29
13	89675000	0.20
13	89725000	0.28
13	89775000	0.29
13	89825000	0.22
13	89875000	0.42
13	89925000	0.08
13	89975000	0.18
13	90025000	0.24
13	90075000	0.18
13	90125000	0.28
13	90175000	0.30
13	90225000	0.11
13	90275000	0.15
13	90325000	0.22
13	90375000	0.34
13	90425000	0.16
13	90475000	0.24
13	90525000	0.18
13	90575000	0.42
13	90625000	0.55
13	90675000	0.63
13	90725000	0.21
13	90775000	0.45
13	90825000	0.33
13	90875000	0.73
13	90925000	0.52
13	90975000	0.44
13	91025000	0.74
13	91075000	0.92
13	91125000	0.90
13	91175000	1.10
13	91225000	1.54
13	91275000	0.96
13	91325000	2.40
13	91375000	2.50
13	91425000	1.82
13	91475000	0.83
13	91525000	0.53
13	91575000	0.46
13	91625000	0.49
13	91675000	0.38
13	91725000	0.89
13	91775000	1.32
13	91825000	0.54
13	91875000	0.58
13	91925000	0.35
13	91975000	0.55
13	92025000	0.33
13	92075000	0.57
13	92125000	0.60
13	92175000	0.27
13	92225000	0.27
13	92275000	0.66
13	92325000	0.27
13	92375000	0.44
13	92425000	0.51
13	92475000	0.42
13	92525000	0.27
13	92575000	0.55
13	92625000	0.56
13	92675000	0.53
13	92725000	0.15
13	92775000	0.67
13	92825000	0.11
13	92875000	0.41
13	92925000	0.29
13	92975000	0.44
13	93025000	0.11
13	93075000	0.60
13	93125000	0.16
13	93175000	0.16
13	93225000	0.40
13	93275000	0.34
13	93325000	0.29
13	93375000	0.17
13	93425000	0.19
13	93475000	0.59
13	93525000	0.42
13	93575000	0.37
13	93625000	0.21
13	93675000	0.26
13	93725000	0.15
13	93775000	0.33
13	93825000	0.31
13	93875000	0.46
13	93925000	0.08
13	93975000	0.41
13	94025000	0.27
13	94075000	0.11
13	94125000	0.33
13	94175000	0.40
13	94225000	0.27
13	94275000	0.58
13	94325000	0.74
13	94375000	0.78
13	94425000	1.60
13	94475000	2.54
13	94525000	5.31
13	94575000	1.08
13	94625000	0.19
13	94675000	3.49
13	94725000	6.27
13	94775000	4.95
13	94825000	4.93
13	94875000	4.71
13	94925000	5.20
13	94975000	1.90
13	95025000	0.19
13	95075000	0.16
13	95125000	0.23
13	95175000	0.21
13	95225000	0.35
13	95275000	0.25
13	95325000	1.67
13	95375000	2.44
13	95425000	1.89
13	95475000	1.66
13	95525000	0.31
13	95575000	0.33
13	95625000	0.46
13	95675000	0.68
13	95725000	0.39
13	95775000	0.24
13	95825000	0.29
13	95875000	0.29
13	95925000	0.13
13	95975000	0.30
13	96025000	0.28
13	96075000	6.28
13	96125000	3.81
13	96175000	2.67
13	96225000	0.62
13	96275000	0.17
13	96325000	0.66
13	96375000	0.16
13	96425000	0.24
13	96475000	0.24
13	96525000	0.43
13	96575000	0.46
13	96625000	0.15
13	96675000	0.26
13	96725000	0.64
13	96775000	0.31
13	96825000	0.89
13	96875000	1.09
13	96925000	2.71
13	96975000	5.91
13	97025000	3.44
13	97075000	3.12
13	97125000	1.12
13	97175000	1.01
13	97225000	0.52
13	97275000	0.46
13	97325000	0.28
13	97375000	0.05
13	97425000	0.87
13	97475000	2.05
13	97525000	3.60
13	97575000	2.78
13	97625000	3.46
13	97675000	2.84
13	97725000	2.74
13	97775000	3.28
13	97825000	4.22
13	97875000	0.43
13	97925000	0.47
13	97975000	0.48
13	98025000	0.46
13	98075000	1.11
13	98125000	1.65
13	98175000	0.31
13	98225000	0.40
13	98275000	0.43
13	98325000	0.27
13	98375000	0.34
13	98425000	0.16
13	98475000	0.22
13	98525000	0.09
13	98575000	0.64
13	98625000	2.19
13	98675000	2.71
13	98725000	3.38
13	98775000	2.59
13	98825000	0.13
13	98875000	0.51
13	98925000	0.26
13	98975000	0.44
13	99025000	0.13
13	99075000	0.46
13	99125000	0.79
13	99175000	1.57
13	99225000	0.25
13	99275000	0.05
13	99325000	0.16
13	99375000	1.06
13	99425000	4.18
13	99475000	1.70
13	99525000	0.16
13	99575000	1.26
13	99625000	2.73
13	99675000	2.49
13	99725000	3.19
13	99775000	1.95
13	99825000	3.05
13	99875000	6.65
13	99925000	3.98
13	99975000	4.43
13	100025000	0.98
13	100075000	0.55
13	100125000	0.49
13	100175000	0.37
13	100225000	0.34
13	100275000	0.09
13	100325000	0.29
13	100375000	0.11
13	100425000	0.11
13	100475000	0.38
13	100525000	0.62
13	100575000	3.58
13	100625000	0.12
13	100675000	1.30
13	100725000	2.52
13	100775000	3.24
13	100825000	2.66
13	100875000	1.09
13	100925000	3.99
13	100975000	2.76
13	101025000	1.59
13	101075000	0.37
13	101125000	0.33
13	101175000	0.48
13	101225000	0.56
13	101275000	0.27
13	101325000	0.36
13	101375000	0.45
13	101425000	0.44
13	101475000	0.42
13	101525000	0.68
13	101575000	0.52
13	101625000	0.34
13	101675000	0.18
13	101725000	0.31
13	101775000	2.33
13	101825000	2.82
13	101875000	3.10
13	101925000	2.80
13	101975000	1.10
13	102025000	0.29
13	102075000	0.61
13	102125000	0.25
13	102175000	0.13
13	102225000	0.18
13	102275000	0.47
13	102325000	0.39
13	102375000	0.62
13	102425000	0.73
13	102475000	0.87
13	102525000	2.30
13	102575000	3.28
13	102625000	0.00
13	102675000	1.17
13	102725000	4.62
13	102775000	0.55
13	102825000	0.27
13	102875000	0.28
13	102925000	2.49
13	102975000	1.39
13	103025000	0.60
13	103075000	0.25
13	103125000	0.41
13	103175000	0.32
13	103225000	0.65
13	103275000	0.59
13	103325000	0.35
13	103375000	0.44
13	103425000	0.43
13	103475000	0.25
13	103525000	0.47
13	103575000	0.26
13	103625000	0.38
13	103675000	0.34
13	103725000	0.24
13	103775000	0.20
13	103825000	0.62
13	103875000	0.20
13	103925000	0.18
13	103975000	0.26
13	104025000	0.16
13	104075000	0.33
13	104125000	0.21
13	104175000	0.14
13	104225000	0.39
13	104275000	0.08
13	104325000	0.72
13	104375000	0.18
13	104425000	0.40
13	104475000	0.13
13	104525000	0.63
13	104575000	0.19
13	104625000	0.58
13	104675000	0.48
13	104725000	0.18
13	104775000	0.35
13	104825000	0.51
13	104875000	0.46
13	104925000	0.46
13	104975000	0.39
13	105025000	0.36
13	105075000	0.29
13	105125000	0.31
13	105175000	0.39
13	105225000	0.13
13	105275000	0.38
13	105325000	0.26
13	105375000	0.40
13	105425000	0.43
13	105475000	0.27
13	105525000	0.33
13	105575000	0.33
13	105625000	0.28
13	105675000	0.35
13	105725000	0.25
13	105775000	0.56
13	105825000	0.26
13	105875000	0.38
13	105925000	0.62
13	105975000	0.31
13	106025000	0.34
13	106075000	0.37
13	106125000	0.48
13	106175000	0.19
13	106225000	0.57
13	106275000	0.29
13	106325000	0.70
13	106375000	0.31
13	106425000	0.50
13	106475000	0.65
13	106525000	0.13
13	106575000	1.14
13	106625000	4.24
13	106675000	4.11
13	106725000	2.11
13	106775000	2.76
13	106825000	3.66
13	106875000	2.95
13	106925000	3.26
13	106975000	3.66
13	107025000	2.43
13	107075000	3.69
13	107125000	3.08
13	107175000	0.65
13	107225000	0.44
13	107275000	0.41
13	107325000	0.31
13	107375000	0.38
13	107425000	0.59
13	107475000	0.18
13	107525000	0.22
13	107575000	0.27
13	107625000	0.36
13	107675000	0.41
13	107725000	0.27
13	107775000	0.48
13	107825000	0.44
13	107875000	0.35
13	107925000	2.44
13	107975000	4.08
13	108025000	4.06
13	108075000	2.83
13	108125000	4.87
13	108175000	1.87
13	108225000	0.39
13	108275000	1.23
13	108325000	5.21
13	108375000	4.00
13	108425000	4.32
13	108475000	3.60
13	108525000	2.69
13	108575000	4.11
13	108625000	2.73
13	108675000	2.53
13	108725000	3.62
13	108775000	4.14
13	108825000	3.01
13	108875000	3.76
13	108925000	1.01
13	108975000	0.84
13	109025000	1.16
13	109075000	1.23
13	109125000	1.22
13	109175000	0.19
13	109225000	0.37
13	109275000	0.56
13	109325000	0.45
13	109375000	0.56
13	109425000	0.62
13	109475000	0.63
13	109525000	1.19
13	109575000	1.08
13	109625000	0.16
13	109675000	0.83
13	109725000	0.60
13	109775000	0.36
13	109825000	0.89
13	109875000	1.19
13	109925000	0.42
13	109975000	0.80
13	110025000	0.32
13	110075000	0.92
13	110125000	0.46
13	110175000	0.04
13	110225000	0.05
