#Chr 	 Coordinate 	 H3K4me3
15	96675000	0.200124708
15	96725000	0.125514282
15	96775000	0.125514282
15	96825000	0.284269801
15	96875000	0.50956015
15	96925000	0.111915599
15	96975000	0.19986417
15	97025000	0.176418165
15	97075000	0.142551713
15	97125000	0.252669784
15	97175000	0.342825446
15	97225000	0.488302161
15	97275000	0.139217178
15	97325000	0.149168711
15	97375000	0.162819482
15	97425000	0.207184535
15	97475000	0.230370028
15	97525000	0.69212617
15	97575000	0.325638971
15	97625000	0.328713024
15	97675000	0.22690523
15	97725000	0.184285604
15	97775000	0.188766395
15	97825000	0.039675852
15	97875000	0.18415535
15	97925000	0.086333402
15	97975000	0.545562723
15	98025000	0.325638961
15	98075000	0.094409248
15	98125000	0.179127481
15	98175000	0.149220802
15	98225000	0.219194196
15	98275000	0.352054801
15	98325000	0.212941831
15	98375000	0.185744468
15	98425000	0.4476626
15	98475000	0.085291357
15	98525000	0.373989844
15	98575000	0.543157563
15	98625000	1.999949669
15	98675000	5.350999557
15	98725000	1.150280154
15	98775000	1.449468439
15	98825000	2.138945556
15	98875000	4.043218105
15	98925000	0.876411958
15	98975000	0.177564414
15	99025000	0.575286987
15	99075000	0.93661646
15	99125000	1.252174099
15	99175000	0.303912358
15	99225000	2.652195208
15	99275000	2.188559833
15	99325000	1.050485711
15	99375000	0.148474707
15	99425000	0.602927077
15	99475000	0.994110762
15	99525000	0.531702299
15	99575000	3.538614039
15	99625000	0.56166211
15	99675000	0.33084919
15	99725000	1.74364024
15	99775000	0.145834156
15	99825000	0.758088022
15	99875000	0.436199906
15	99925000	0.748327832
15	99975000	0.312040286
15	100025000	1.16931475
15	100075000	0.27473518
15	100125000	0.760893823
15	100175000	0.234000513
15	100225000	0.57180541
15	100275000	0.341190453
15	100325000	0.60424445
15	100375000	0.288260972
15	100425000	0.125514311
15	100475000	0.125514282
15	100525000	0.235189497
15	100575000	1.74144108
15	100625000	2.453837373
15	100675000	0.784764176
15	100725000	0.761839055
15	100775000	0.367320821
15	100825000	0.33970657
15	100875000	4.58206488
15	100925000	0.862396917
15	100975000	0.468503334
15	101025000	0.503203511
15	101075000	0.159641251
15	101125000	0.772989258
15	101175000	1.775228539
15	101225000	1.281627725
15	101275000	4.360099558
15	101325000	1.190288668
15	101375000	0.120981388
15	101425000	0.231854942
15	101475000	0.214765412
15	101525000	0.138070923
15	101575000	0.19767588
15	101625000	0.311199493
15	101675000	1.884148706
15	101725000	1.180160095
15	101775000	0.405174293
15	101825000	0.675714191
15	101875000	0.345698329
15	101925000	0.494762821
15	101970594.5	2.261235613
16	25000	0.905237115
16	75000	3.208570779
16	125000	1.166934937
16	175000	0.589536808
16	225000	2.998017266
16	275000	0.193142982
16	325000	1.031281178
16	375000	3.131491727
16	425000	3.486320022
16	475000	0.334913162
16	525000	2.525624977
16	575000	3.928774587
16	625000	2.492426879
16	675000	3.290860005
16	725000	5.071551203
16	775000	0.983534928
16	825000	1.200019839
16	875000	0.020945098
16	925000	0.240191299
16	975000	0.592090193
16	1025000	0.414404495
16	1075000	0.149950233
16	1125000	0.310548072
16	1175000	0.312040315
16	1225000	0.318988632
16	1275000	0.474547154
16	1325000	3.482110976
16	1375000	1.258643432
16	1425000	1.704840736
16	1475000	1.842808103
16	1525000	0.318657375
16	1575000	0.160028886
16	1625000	4.462785537
16	1675000	2.585142753
16	1725000	2.522741455
16	1775000	3.180114749
16	1825000	2.320444712
16	1875000	0.34307654
16	1925000	0.789453481
16	1975000	4.807865079
16	2025000	4.493123115
16	2075000	0.403749714
16	2125000	2.840158474
16	2175000	2.880674551
16	2225000	3.559184092
16	2275000	2.542989375
16	2325000	0.959828455
16	2375000	0.548932738
16	2425000	2.072126049
16	2475000	2.239566879
16	2525000	5.158000288
16	2575000	0.219615084
16	2625000	2.428173452
16	2675000	2.771358391
16	2725000	1.028144466
16	2775000	4.734440846
16	2825000	0.513988636
16	2875000	2.773345666
16	2925000	2.679038965
16	2975000	3.200697371
16	3025000	3.141423504
16	3075000	0.828253133
16	3125000	5.941364262
16	3175000	6.016374272
16	3225000	1.345316492
16	3275000	4.209275196
16	3325000	1.302348626
16	3375000	2.637104682
16	3425000	1.809528969
16	3475000	2.475329499
16	3525000	0.97695302
16	3575000	0.143541655
16	3625000	1.639554397
16	3675000	0.132756493
16	3725000	1.628700562
16	3775000	0.441722812
16	3825000	0.778068827
16	3875000	2.908932879
16	3925000	0.445682603
16	3975000	0.99306891
16	4025000	0.703015788
16	4075000	0.437190071
16	4125000	0.994234074
16	4175000	0.893260233
16	4225000	0.77330147
16	4275000	3.389983881
16	4325000	3.875965911
16	4375000	3.799759988
16	4425000	3.865294949
16	4475000	2.41007829
16	4525000	0.833810972
16	4575000	0.251028574
16	4625000	2.746034207
16	4675000	1.326680536
16	4725000	1.86281541
16	4775000	1.445004934
16	4825000	3.019766187
16	4875000	2.674839994
16	4925000	1.048889145
16	4975000	0.488702725
16	5025000	1.510251029
16	5075000	2.211016672
16	5125000	1.106256784
16	5175000	0.271400541
16	5225000	0.166154028
16	5275000	0.064346259
16	5325000	0.241972153
16	5375000	0.242249342
16	5425000	0.278538547
16	5475000	0.251028564
16	5525000	0.196477525
16	5575000	0.162819482
16	5625000	0.207262714
16	5675000	0.373312504
16	5725000	0.203355021
16	5775000	0.224352221
16	5825000	0.190452424
16	5875000	0.187047021
16	5925000	0.063894011
16	5975000	0.312705105
16	6025000	0.181993105
16	6075000	0.178345948
16	6125000	0.221903415
16	6175000	0.192621963
16	6225000	0.133017004
16	6275000	0.125514282
16	6325000	0.211118256
16	6375000	0.225602674
16	6425000	0.351064854
16	6475000	0.229301933
16	6525000	0.244672096
16	6575000	0.241806472
16	6625000	0.195748094
16	6675000	0.355076726
16	6725000	0.202260885
16	6775000	0.312092419
16	6825000	0.157140338
16	6875000	0.111915599
16	6925000	0.199134742
16	6975000	0.139112965
16	7025000	0.235882445
16	7075000	0.368486805
16	7125000	0.101182539
16	7175000	0.278484358
16	7225000	0.279601428
16	7275000	0.202990304
16	7325000	0.244672092
16	7375000	0.184650318
16	7425000	0.223570702
16	7475000	0.263272623
16	7525000	0.077840739
16	7575000	0.108685277
16	7625000	0.281456272
16	7675000	0.166206127
16	7725000	0.158573225
16	7775000	0.212986635
16	7825000	0.195122868
16	7875000	0.125514282
16	7925000	0.162819482
16	7975000	0.349345483
16	8025000	0.099827887
16	8075000	0.074610399
16	8125000	0.149220799
16	8175000	0.132964902
16	8225000	0.139112965
16	8275000	0.138279329
16	8325000	0.251862203
16	8375000	0.20476178
16	8425000	0.16132727
16	8475000	0.384931306
16	8525000	0.052623256
16	8575000	0.214921718
16	8625000	1.191077233
16	8675000	0.253373188
16	8725000	0.251028564
16	8775000	2.344394611
16	8825000	0.952500671
16	8875000	2.231056666
16	8925000	0.237429901
16	8975000	1.452630029
16	9025000	1.025095287
16	9075000	3.924706616
16	9125000	1.201128935
16	9175000	0.067237938
16	9225000	0.198632476
16	9275000	0.245141009
16	9325000	0.260077684
16	9375000	0.20632485
16	9425000	0.265583844
16	9475000	0.095868112
16	9525000	0.139529783
16	9575000	0.298024785
16	9625000	0.411522328
16	9675000	0.152711652
16	9725000	0.41077407
16	9775000	0.31771945
16	9825000	0.552492123
16	9875000	0.330536574
16	9925000	0.213723365
16	9975000	0.325638966
16	10025000	0.427498855
16	10075000	0.466398404
16	10125000	1.271565912
16	10175000	1.937735431
16	10225000	0.139060863
16	10275000	0.157888523
16	10325000	0.312248688
16	10375000	0.947221728
16	10425000	0.386512094
16	10475000	0.240573732
16	10525000	0.236856761
16	10575000	1.52156216
16	10625000	0.226246659
16	10675000	0.226696822
16	10725000	1.421714963
16	10775000	0.21940251
16	10825000	0.384462436
16	10875000	1.405441773
16	10925000	2.454143855
16	10975000	1.30555546
16	11025000	0.331943338
16	11075000	0.680286568
16	11125000	0.322404471
16	11175000	0.434636929
16	11225000	0.387522943
16	11275000	1.459694179
16	11325000	1.272439279
16	11375000	0.714674087
16	11425000	0.180586344
16	11475000	0.394309766
16	11525000	0.249309194
16	11575000	1.532275596
16	11625000	0.385243962
16	11675000	0.611576088
16	11725000	2.242030208
16	11775000	3.406503433
16	11825000	0.657113884
16	11875000	1.143644826
16	11925000	3.2702191
16	11975000	1.827956998
16	12025000	0.338195624
16	12075000	0.397800592
16	12125000	0.312040283
16	12175000	0.202208774
16	12225000	0.272651026
16	12275000	0.113322359
16	12325000	0.286841555
16	12375000	0.198717923
16	12425000	0.171520558
16	12475000	0.154118412
16	12525000	0.106705401
16	12575000	0.261449014
16	12625000	0.120304059
16	12675000	0.188251624
16	12725000	0.21199774
16	12775000	0.237429884
16	12825000	0.262907874
16	12875000	0.178189644
16	12925000	0.218516773
16	12975000	0.111915599
16	13025000	0.287448028
16	13075000	0.328296175
16	13125000	0.265044117
16	13175000	0.2471209
16	13225000	0.356743996
16	13275000	0.266659238
16	13325000	0.374021104
16	13375000	0.286549783
16	13425000	0.125514282
16	13475000	0.109033304
16	13525000	0.36508041
16	13575000	0.285989167
16	13625000	0.375396605
16	13675000	0.191163141
16	13725000	0.246391471
16	13775000	0.148230856
16	13825000	0.399503283
16	13875000	0.288333767
16	13925000	1.637943824
16	13975000	0.993538188
16	14025000	0.392746696
16	14075000	1.19126657
16	14125000	0.156827728
16	14175000	1.17905776
16	14225000	0.270983735
16	14275000	1.037322793
16	14325000	0.951335349
16	14375000	0.361585361
16	14425000	0.238667833
16	14475000	0.597841978
16	14525000	0.995313773
16	14575000	0.2360523
16	14625000	3.593408663
16	14675000	0.368414952
16	14725000	0.388649325
16	14775000	0.289480013
16	14825000	2.336370043
16	14875000	0.288333814
16	14925000	1.740252866
16	14975000	4.294549192
16	15025000	0.810589222
16	15075000	2.62501851
16	15125000	1.095871041
16	15175000	1.236297063
16	15225000	0.20012469
16	15275000	0.050903883
16	15325000	0.267961796
16	15375000	0.345906733
16	15425000	1.477222271
16	15475000	0.536392588
16	15525000	0.558952852
16	15575000	0.223831346
16	15625000	2.512893167
16	15675000	2.539818657
16	15725000	0.093917403
16	15775000	0.319699312
16	15825000	0.308210769
16	15875000	1.928018802
16	15925000	1.061313776
16	15975000	2.701532884
16	16025000	0.541654888
16	16075000	0.363882
16	16125000	0.240282999
16	16175000	0.115020892
16	16225000	1.497888657
16	16275000	0.187828557
16	16325000	1.995621167
16	16375000	0.244880503
16	16425000	0.162819482
16	16475000	0.088209082
16	16525000	0.088209082
16	16575000	0.237846699
16	16625000	0.259885944
16	16675000	0.130672403
16	16725000	0.176418165
16	16775000	0.2506701
16	16825000	0.250640965
16	16875000	0.198092701
16	16925000	0.245245219
16	16975000	0.235191567
16	17025000	0.349345486
16	17075000	0.249830213
16	17125000	0.075014714
16	17175000	0.160629104
16	17225000	0.171728964
16	17275000	0.279893202
16	17325000	0.447193489
16	17375000	0.465187497
16	17425000	0.173760952
16	17475000	2.502941515
16	17525000	0.382326318
16	17575000	0.295682266
16	17625000	0.394769247
16	17675000	0.243812404
16	17725000	0.197815509
16	17775000	0.228885115
16	17825000	0.175672059
16	17875000	0.195070765
16	17925000	0.184962931
16	17975000	0.186525998
16	18025000	0.191579915
16	18075000	0.235866814
16	18125000	0.226957332
16	18175000	0.149220836
16	18225000	0.223831198
16	18275000	0.231594434
16	18325000	0.311623461
16	18375000	0.479236703
16	18425000	1.663522194
16	18475000	0.065231997
16	18525000	0.465950289
16	18575000	1.916165539
16	18625000	0.160422782
16	18675000	0.277131786
16	18725000	0.162819482
16	18775000	4.085241304
16	18825000	3.324659498
16	18875000	0.391514974
16	18925000	3.970179877
16	18975000	1.161411432
16	19025000	0.313447073
16	19075000	1.686516969
16	19125000	1.639850539
16	19175000	0.474201227
16	19225000	0.386650688
16	19275000	0.189183212
16	19325000	0.285676547
16	19375000	0.253685848
16	19425000	0.213723367
16	19475000	0.164122038
16	19525000	4.472691851
16	19575000	1.357485053
16	19625000	0.164590962
16	19675000	0.259729658
16	19725000	2.768976129
16	19775000	0.299848361
16	19825000	0.62918658
16	19875000	0.866706572
16	19925000	0.233036623
16	19975000	0.162819482
16	20025000	0.081696303
16	20075000	0.209555187
16	20125000	0.264627254
16	20175000	0.180013219
16	20225000	0.213723365
16	20275000	0.102016174
16	20325000	0.074610399
16	20375000	0.311779776
16	20425000	0.590318312
16	20475000	0.179006605
16	20525000	0.17980481
16	20575000	0.191754978
16	20625000	0.227478357
16	20675000	0.478090232
16	20725000	2.289217978
16	20775000	1.272598283
16	20825000	1.963144469
16	20875000	2.785718255
16	20925000	3.29074573
16	20975000	0.264812731
16	21025000	0.21680365
16	21075000	0.461400733
16	21125000	0.405769236
16	21175000	1.544456128
16	21225000	0.382274093
16	21275000	1.260399596
16	21325000	1.987274652
16	21375000	0.560203268
16	21425000	0.139738192
16	21475000	2.466311965
16	21525000	5.451639114
16	21575000	1.714195799
16	21625000	2.439659378
16	21675000	0.190016857
16	21725000	0.168811241
16	21775000	0.581773708
16	21825000	0.755331513
16	21875000	0.6596612
16	21925000	1.131849004
16	21975000	2.964260362
16	22025000	1.545199391
16	22075000	0.260302759
16	22125000	0.203459229
16	22175000	2.013016999
16	22225000	2.409371589
16	22275000	1.109986355
16	22325000	0.900222657
16	22375000	4.561607777
16	22425000	4.517471585
16	22475000	0.432802851
16	22525000	0.343301619
16	22575000	0.485474081
16	22625000	0.571468817
16	22675000	0.569711993
16	22725000	0.294429787
16	22775000	0.274735127
16	22825000	0.243994764
16	22875000	0.158026077
16	22925000	0.222007621
16	22975000	0.213775472
16	23025000	0.20356347
16	23075000	0.32391959
16	23125000	1.738809186
16	23175000	0.659112396
16	23225000	0.443639081
16	23275000	0.654867842
16	23325000	0.25592618
16	23375000	0.295628094
16	23425000	0.392208947
16	23475000	2.554953349
16	23525000	2.367674248
16	23575000	3.094838525
16	23625000	2.809131966
16	23675000	3.143662982
16	23725000	0.368519108
16	23775000	0.226280005
16	23825000	0.130047176
16	23875000	0.267963872
16	23925000	0.358776019
16	23975000	0.489135816
16	24025000	0.138070921
16	24075000	0.187568043
16	24125000	0.160370677
16	24175000	0.069400176
16	24225000	0.101807766
16	24275000	0.239149258
16	24325000	0.13145394
16	24375000	0.162819482
16	24425000	0.339915025
16	24475000	0.223831201
16	24525000	4.433205664
16	24575000	0.301575116
16	24625000	0.406996607
16	24675000	0.612819246
16	24725000	3.115165968
16	24775000	0.321833439
16	24825000	0.518990454
16	24875000	0.336215734
16	24925000	0.121710819
16	24975000	2.577303209
16	25025000	5.072617857
16	25075000	0.78380896
16	25125000	2.241250681
16	25175000	0.376542871
16	25225000	0.590254978
16	25275000	3.058866877
16	25325000	0.186525998
16	25375000	0.199864217
16	25425000	0.135136521
16	25475000	0.26113643
16	25525000	0.111915599
16	25575000	0.084822459
16	25625000	0.064450476
16	25675000	0.261084292
16	25725000	0.14772859
16	25775000	0.342832704
16	25825000	0.457718133
16	25875000	0.130586952
16	25925000	0.186526033
16	25975000	0.188993559
16	26025000	0.216797396
16	26075000	0.125514282
16	26125000	0.212560444
16	26175000	0.113999688
16	26225000	0.249778108
16	26275000	0.111498781
16	26325000	0.088209082
16	26375000	0.235137387
16	26425000	0.171312147
16	26475000	0.208721554
16	26525000	0.20632485
16	26575000	0.104517082
16	26625000	0.225048305
16	26675000	0.272807298
16	26725000	0.138331432
16	26775000	0.111134065
16	26825000	0.111915599
16	26875000	0.296203306
16	26925000	0.186526001
16	26975000	0.387015494
16	27025000	0.262544204
16	27075000	0.250437728
16	27125000	0.365288767
16	27175000	0.49954187
16	27225000	1.352418341
16	27275000	1.0210481
16	27325000	1.640283557
16	27375000	0.30135957
16	27425000	0.373279272
16	27475000	0.198632499
16	27525000	2.747236504
16	27575000	0.78590516
16	27625000	0.129735628
16	27675000	0.381424973
16	27725000	0.370603216
16	27775000	0.6230573
16	27825000	0.202391129
16	27875000	0.108138186
16	27925000	0.198040597
16	27975000	0.264627251
16	28025000	0.339341854
16	28075000	0.375692544
16	28125000	0.218829393
16	28175000	0.762047595
16	28225000	1.529045589
16	28275000	1.284460761
16	28325000	0.188401677
16	28375000	1.048160064
16	28425000	1.376803173
16	28475000	0.942834457
16	28525000	1.396576421
16	28575000	0.796227244
16	28625000	0.45577381
16	28675000	0.437554592
16	28725000	1.758452345
16	28775000	0.418589349
16	28825000	4.899620501
16	28875000	3.607750363
16	28925000	1.530322331
16	28975000	3.012304009
16	29025000	0.370065495
16	29075000	0.83855261
16	29125000	0.455529854
16	29175000	0.344968889
16	29225000	0.241806469
16	29275000	0.647787194
16	29325000	0.56713389
16	29375000	0.393614663
16	29425000	0.998045123
16	29475000	3.32762671
16	29525000	0.543947327
16	29575000	2.921062427
16	29625000	2.907761623
16	29675000	0.178502254
16	29725000	0.504737302
16	29775000	2.945545319
16	29825000	7.988722542
16	29875000	2.574866694
16	29925000	2.986865532
16	29975000	4.969942807
16	30025000	1.671797374
16	30075000	6.797456395
16	30125000	1.736136032
16	30175000	3.677790057
16	30225000	0.912648434
16	30275000	0.251862227
16	30325000	4.609561739
16	30375000	7.559331579
16	30425000	3.754095604
16	30475000	0.328605668
16	30525000	2.163113585
16	30575000	3.622128261
16	30625000	3.839772578
16	30675000	5.815582384
16	30725000	0.955832451
16	30775000	5.290101321
16	30825000	2.012713279
16	30875000	3.286814862
16	30925000	3.770133029
16	30975000	2.175268145
16	31025000	3.024456482
16	31075000	5.800509153
16	31125000	3.359719276
16	31175000	2.864600457
16	31225000	0.325639016
16	31275000	0.12473275
16	31325000	0.114695773
16	31375000	0.253200189
16	31425000	0.864135836
16	31475000	4.331731696
16	31525000	2.670992235
16	31575000	0.140259214
16	31625000	0.287587658
16	31675000	0.368850531
16	31725000	1.547333936
16	31775000	0.221747109
16	31825000	0.155264658
16	31875000	2.147551771
16	31925000	0.202677694
16	31975000	0.149220799
16	32025000	0.323085957
16	32075000	0.424893731
16	32125000	0.288333768
16	32175000	0.176418165
16	32225000	0.171989478
16	32275000	0.144792109
16	32325000	0.074610399
16	32375000	0.119835139
16	32425000	0.184337704
16	32475000	0.215911658
16	32525000	0.099619472
16	32575000	0.051789621
16	32625000	0.187828554
16	32675000	0.185223445
16	32725000	0.160110168
16	32775000	0.232115454
16	32825000	0.316052152
16	32875000	0.184389805
16	32925000	0.346688266
16	32975000	0.259312819
16	33025000	0.217370524
16	33075000	0.31021674
16	33125000	0.088209082
16	33175000	0.16115221
16	33225000	0
16	33275000	0.066169837
16	33325000	0.422463674
16	33375000	0.144062677
16	33425000	0
16	33475000	0.166518743
16	33525000	0.22878091
16	33575000	0.237396529
16	33625000	0.248110839
16	33675000	0.351377466
16	33725000	0.40775217
16	33775000	0.143176939
16	33825000	0.25910441
16	33875000	0.237429881
16	33925000	0.181941002
16	33975000	0.106392762
16	34025000	0.162819482
16	34075000	0.222737051
16	34125000	0.32265454
16	34175000	0.126608449
16	34225000	0.200124684
16	34275000	0.235033181
16	34325000	0.015995386
16	34375000	0.225863185
16	34425000	0.172658467
16	34475000	0.217964488
16	34525000	0.072586748
16	34575000	3.789465432
16	34625000	0.134892684
16	34675000	0.197886413
16	34725000	0.137122662
16	34775000	0.429787165
16	34825000	0.251549588
16	34875000	0.070025403
16	34925000	0.295680179
16	34975000	0.280241244
16	35025000	0.099411063
16	35075000	0.111915599
16	35125000	0.168707034
16	35175000	0.153076364
16	35225000	0.199759969
16	35275000	0.41199112
16	35325000	0.285572347
16	35375000	0.159693348
16	35425000	0.069262625
16	35475000	0.226940663
16	35525000	0.193142982
16	35575000	0.297672567
16	35625000	0.172950239
16	35675000	0.325638969
16	35725000	0.166310331
16	35775000	0.149220799
16	35825000	0.162819482
16	35875000	0.125514282
16	35925000	0.278225933
16	35975000	0.216849501
16	36025000	0.277844546
16	36075000	0.263741511
16	36125000	0.23958483
16	36175000	0.108789465
16	36225000	0.270258458
16	36275000	0.026832651
16	36325000	0.2809415
16	36375000	0.283221502
16	36425000	0.339237651
16	36475000	0.372687279
16	36525000	0.121658717
16	36575000	0.280987387
16	36625000	0.350439729
16	36675000	0.287587661
16	36725000	0.251028564
16	36775000	0.303218346
16	36825000	0.285572345
16	36875000	0.498566305
16	36925000	0.409627765
16	36975000	0.512894396
16	37025000	0.241650162
16	37075000	0.416401057
16	37125000	0.318318597
16	37175000	0.204892042
16	37225000	0.251028567
16	37275000	0.289238261
16	37325000	0.397852663
16	37375000	0.2635331
16	37425000	0.236335737
16	37475000	0.3357468
16	37525000	0.346010939
16	37575000	0.37195785
16	37625000	0.250474196
16	37675000	0.186525998
16	37725000	0.455738245
16	37775000	0.385158471
16	37825000	0.272703096
16	37875000	0.414421191
16	37925000	0.274161956
16	37975000	0.213723365
16	38025000	0.310581418
16	38075000	0.191475711
16	38125000	0.4375546
16	38175000	0.325847375
16	38225000	0.213514956
16	38275000	0.195350035
16	38325000	0
16	38375000	0
16	38425000	0
16	38475000	0
16	38525000	0
16	38575000	0
16	38625000	0
16	38675000	0
16	38725000	0
16	38775000	0
16	38825000	0
16	38875000	0
16	38925000	0
16	38975000	0
16	39025000	0
16	39075000	0
16	39125000	0
16	39175000	0
16	39225000	0
16	39275000	0
16	39325000	0
16	39375000	0
16	39425000	0
16	39475000	0
16	39525000	0
16	39575000	0
16	39625000	0
16	39675000	0
16	39725000	0
16	39775000	0
16	39825000	0
16	39875000	0
16	39925000	0
16	39975000	0
16	40025000	0
16	40075000	0
16	40125000	0
16	40175000	0
16	40225000	0
16	40275000	0
16	40325000	0
16	40375000	0
16	40425000	0
16	40475000	0
16	40525000	0
16	40575000	0
16	40625000	0
16	40675000	0
16	40725000	0
16	40775000	0
16	40825000	0
16	40875000	0
16	40925000	0
16	40975000	0
16	41025000	0
16	41075000	0
16	41125000	0
16	41175000	0
16	41225000	0
16	41275000	0
16	41325000	0
16	41375000	0
16	41425000	0
16	41475000	0
16	41525000	0
16	41575000	0
16	41625000	0
16	41675000	0
16	41725000	0
16	41775000	0
16	41825000	0
16	41875000	0
16	41925000	0
16	41975000	0
16	42025000	0
16	42075000	0
16	42125000	0
16	42175000	0
16	42225000	0
16	42275000	0
16	42325000	0
16	42375000	0
16	42425000	0
16	42475000	0
16	42525000	0
16	42575000	0
16	42625000	0
16	42675000	0
16	42725000	0
16	42775000	0
16	42825000	0
16	42875000	0
16	42925000	0
16	42975000	0
16	43025000	0
16	43075000	0
16	43125000	0
16	43175000	0
16	43225000	0
16	43275000	0
16	43325000	0
16	43375000	0
16	43425000	0
16	43475000	0
16	43525000	0
16	43575000	0
16	43625000	0
16	43675000	0
16	43725000	0
16	43775000	0
16	43825000	0
16	43875000	0
16	43925000	0
16	43975000	0
16	44025000	0
16	44075000	0
16	44125000	0
16	44175000	0
16	44225000	0
16	44275000	0
16	44325000	0
16	44375000	0
16	44425000	0
16	44475000	0
16	44525000	0
16	44575000	0
16	44625000	0
16	44675000	0
16	44725000	0
16	44775000	0
16	44825000	0
16	44875000	0
16	44925000	0
16	44975000	0
16	45025000	0
16	45075000	0
16	45125000	0
16	45175000	0
16	45225000	0
16	45275000	0
16	45325000	0
16	45375000	0
16	45425000	0
16	45475000	0
16	45525000	0
16	45575000	0
16	45625000	0
16	45675000	0
16	45725000	0
16	45775000	0
16	45825000	0
16	45875000	0
16	45925000	0
16	45975000	0
16	46025000	0
16	46075000	0
16	46125000	0
16	46175000	0
16	46225000	0
16	46275000	0
16	46325000	0
16	46375000	5.900615168
16	46425000	1.594894308
16	46475000	0.386338095
16	46525000	0.092950399
16	46575000	0.392017232
16	46625000	1.380293886
16	46675000	5.442830478
16	46725000	0.173917258
16	46775000	0.616786402
16	46825000	3.443441391
16	46875000	1.576112355
16	46925000	0.128327803
16	46975000	1.640616024
16	47025000	0.512842585
16	47075000	0.221799214
16	47125000	3.362086228
16	47175000	1.009470053
16	47225000	0.140884441
16	47275000	0.068670745
16	47325000	0.162819485
16	47375000	0.312040304
16	47425000	0.125514282
16	47475000	2.997793533
16	47525000	0.136055603
16	47575000	0.37409407
16	47625000	0.334704755
16	47675000	0.0373052
16	47725000	0.48950058
16	47775000	0.534829549
16	47825000	0.485474032
16	47875000	0.728337239
16	47925000	0.541081754
16	47975000	0.420829751
16	48025000	0.369743504
16	48075000	0.382300148
16	48125000	0.860807051
16	48175000	0.198014541
16	48225000	2.188138798
16	48275000	1.237983541
16	48325000	0.195227087
16	48375000	4.490226114
16	48425000	0.56103686
16	48475000	0.383472443
16	48525000	0.10450041
16	48575000	0.811915482
16	48625000	2.061664814
16	48675000	0.333923223
16	48725000	0.149220802
16	48775000	0.095242884
16	48825000	0.208461042
16	48875000	0.349345515
16	48925000	0.125514282
16	48975000	0.423955882
16	49025000	0.438163118
16	49075000	0.258427081
16	49125000	0.437554562
16	49175000	0.124732749
16	49225000	0.263272589
16	49275000	0.184389807
16	49325000	0.245193114
16	49375000	0.245401523
16	49425000	0.239722378
16	49475000	0.202312974
16	49525000	0.149220795
16	49575000	0.185779901
16	49625000	0.220861373
16	49675000	0.190016849
16	49725000	0.238419825
16	49775000	0.096805951
16	49825000	0.139008761
16	49875000	0.420569353
16	49925000	0.186526001
16	49975000	0.393025936
16	50025000	1.200628369
16	50075000	1.531392567
16	50125000	0.987322954
16	50175000	3.665971382
16	50225000	1.468502723
16	50275000	0.282863103
16	50325000	0.34647986
16	50375000	1.581791534
16	50425000	0.34934548
16	50475000	0.162819482
16	50525000	0.339411729
16	50575000	0.358533244
16	50625000	0.11566696
16	50675000	0.625643739
16	50725000	2.481210199
16	50775000	0.404980288
16	50825000	0.418797845
16	50875000	0.359713865
16	50925000	0.237429881
16	50975000	0.057035275
16	51025000	0.169384364
16	51075000	0.240972835
16	51125000	0.290922218
16	51175000	0.166206127
16	51225000	0.247746128
16	51275000	0.077997046
16	51325000	0.264731456
16	51375000	0.200020479
16	51425000	0.176418165
16	51475000	0.324892858
16	51525000	0.244515787
16	51575000	0.243369536
16	51625000	0.057989787
16	51675000	0.162819482
16	51725000	0.189547928
16	51775000	0.239357664
16	51825000	0.395299653
16	51875000	0.44644744
16	51925000	0.428384578
16	51975000	0.25498834
16	52025000	0.286562288
16	52075000	0.180377935
16	52125000	0.244880503
16	52175000	0.190435753
16	52225000	0.309383072
16	52275000	0.362944189
16	52325000	0.213723365
16	52375000	0.061343086
16	52425000	0.186525998
16	52475000	0.139946601
16	52525000	0.200124681
16	52575000	0.256811918
16	52625000	0.206481159
16	52675000	0.368727515
16	52725000	0.213723365
16	52775000	0.255613564
16	52825000	0.272442585
16	52875000	0.025999015
16	52925000	0.114312302
16	52975000	0.258739698
16	53025000	0.282680666
16	53075000	2.789273089
16	53125000	2.037386713
16	53175000	0.336476228
16	53225000	2.622395017
16	53275000	0.330223965
16	53325000	0.105663331
16	53375000	0.247173005
16	53425000	1.568747373
16	53475000	0.307705487
16	53525000	1.896865079
16	53575000	0.28833378
16	53625000	0.166310335
16	53675000	1.053872574
16	53725000	1.720032192
16	53775000	0.898350349
16	53825000	0.751158154
16	53875000	0.53430844
16	53925000	0.287135426
16	53975000	0.238263538
16	54025000	0.818476474
16	54075000	0.223831195
16	54125000	0.290261552
16	54175000	0.527468423
16	54225000	0.317458919
16	54275000	1.686153179
16	54325000	0.586775364
16	54375000	0.907725614
16	54425000	0.6739447
16	54475000	0.349797731
16	54525000	0.274735084
16	54575000	0.349345486
16	54625000	0.36213658
16	54675000	0.261943985
16	54725000	0.200124681
16	54775000	0.106132251
16	54825000	0.070285914
16	54875000	0.125514282
16	54925000	4.424825066
16	54975000	0.184858727
16	55025000	0.251523537
16	55075000	0.325143996
16	55125000	0.221695007
16	55175000	0.371228428
16	55225000	0.279528485
16	55275000	0.324336408
16	55325000	0.447472745
16	55375000	0.241389654
16	55425000	0.178137539
16	55475000	4.085237516
16	55525000	3.378313926
16	55575000	0.238367724
16	55625000	0.198632473
